Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	Label
1	Spectrogram 1	1	7.349490620	9.283414472	1649.5	2649.5	20200927_010206.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D7\14\20200927_010206.WAV	bird
2	Spectrogram 1	1	11.761254407	13.483655337	1742.3	2556.7	20200927_010206.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D7\14\20200927_010206.WAV	bird
3	Spectrogram 1	1	17.260850360	19.315644453	1711.3	2402.1	20200927_010206.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D7\14\20200927_010206.WAV	bird
4	Spectrogram 1	1	14.662140184	15.689537231	2329.9	3041.2	20200927_010206.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D7\14\20200927_010206.WAV	bird
5	Spectrogram 1	1	18.318464967	19.376079573	2474.2	3082.5	20200927_010206.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D7\14\20200927_010206.WAV	bird
6	Spectrogram 1	1	22.639576073	23.787843360	2618.6	3123.7	20200927_010206.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D7\14\20200927_010206.WAV	bird
7	Spectrogram 1	1	22.307182911	24.361977003	1659.8	2443.3	20200927_010206.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D7\14\20200927_010206.WAV	bird
8	Spectrogram 1	1	30.204229859	32.198588832	1670.1	2505.2	20200927_010206.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D7\14\20200927_010206.WAV	bird
9	Spectrogram 1	1	34.102295123	35.734043373	2618.6	2969.1	20200927_010206.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D7\14\20200927_010206.WAV	bird
10	Spectrogram 1	1	36.489482378	38.181665748	1701.0	2577.3	20200927_010206.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D7\14\20200927_010206.WAV	bird
11	Spectrogram 1	1	42.502776854	44.194960224	1701.0	2773.2	20200927_010206.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D7\14\20200927_010206.WAV	bird
12	Spectrogram 1	1	48.697376692	50.752170784	1680.4	2505.2	20200927_010206.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D7\14\20200927_010206.WAV	bird
13	Spectrogram 1	1	47.488674284	47.881502567	3041.2	3247.4	20200927_010206.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D7\14\20200927_010206.WAV	bird
14	Spectrogram 1	1	49.664338617	50.147819580	2618.6	2804.1	20200927_010206.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D7\14\20200927_010206.WAV	bird
15	Spectrogram 1	1	51.537827349	52.383919034	2536.1	2762.9	20200927_010206.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D7\14\20200927_010206.WAV	bird
16	Spectrogram 1	1	51.658697590	52.686094636	2989.7	3278.4	20200927_010206.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D7\14\20200927_010206.WAV	bird
17	Spectrogram 1	1	54.740888728	56.553942339	1742.3	2567.0	20200927_010206.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D7\14\20200927_010206.WAV	bird
18	Spectrogram 1	1	60.027491653	62.142720866	1819.9	2642.8	20200927_010206.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D7\14\20200927_010206.WAV	bird
19	Spectrogram 1	1	66.342961731	68.156015342	1757.4	2538.7	20200927_010206.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D7\14\20200927_010206.WAV	bird
20	Spectrogram 1	1	72.084298166	73.927569337	1767.8	2622.0	20200927_010206.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D7\14\20200927_010206.WAV	bird
21	Spectrogram 1	1	76.654098722	78.467152333	1726.2	2528.2	20200927_010206.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D7\14\20200927_010206.WAV	bird
22	Spectrogram 1	1	42.661470569	43.598214935	2872.0	3288.7	20200927_010206.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D7\14\20200927_010206.WAV	bird
23	Spectrogram 1	1	56.108284851	57.316987258	2580.3	3288.7	20200927_010206.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D7\14\20200927_010206.WAV	bird
