Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	Label
1	Spectrogram 1	1	0.000000000	1.538427004	1292.1	1483.1	20200928_042406.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_042406.WAV	sc
2	Spectrogram 1	1	2.863183590	8.632284853	910.1	2853.9	20200928_042406.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_042406.WAV	mm
3	Spectrogram 1	1	9.444232439	11.367266193	1258.4	1460.7	20200928_042406.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_042406.WAV	sc
4	Spectrogram 1	1	13.503970365	15.384270036	1224.7	1483.1	20200928_042406.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_042406.WAV	sc
5	Spectrogram 1	1	15.897079037	17.734644625	1280.9	1483.1	20200928_042406.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_042406.WAV	sc
6	Spectrogram 1	1	18.760262627	19.486742045	1224.7	1505.6	20200928_042406.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_042406.WAV	sc
7	Spectrogram 1	1	19.572210212	24.059288973	1033.7	2382.0	20200928_042406.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_042406.WAV	mm
8	Spectrogram 1	1	24.230225307	26.794270313	1247.2	1438.2	20200928_042406.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_042406.WAV	sc
9	Spectrogram 1	1	26.324195395	28.845506317	1438.2	1573.0	20200928_042406.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_042406.WAV	mm
10	Spectrogram 1	1	29.486517569	31.067678656	1191.0	1471.9	20200928_042406.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_042406.WAV	sc
11	Spectrogram 1	1	31.195880906	32.520637493	1179.8	1449.4	20200928_042406.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_042406.WAV	sc
12	Spectrogram 1	1	32.136030742	35.554757416	1168.5	1730.3	20200928_042406.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_042406.WAV	mm
13	Spectrogram 1	1	33.289850994	42.392210766	292.1	4247.2	20200928_042406.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_042406.WAV	gc
14	Spectrogram 1	1	49.446151412	50.343567164	1271.2	1461.9	20200928_042406.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_042406.WAV	sc
15	Spectrogram 1	1	50.172630831	55.510634372	921.6	3972.5	20200928_042406.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_042406.WAV	mm
16	Spectrogram 1	1	61.326226607	63.163792194	1175.9	1477.8	20200928_042406.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_042406.WAV	sc
17	Spectrogram 1	1	63.249260361	64.958623699	1191.8	1446.0	20200928_042406.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_042406.WAV	sc
18	Spectrogram 1	1	65.556900867	67.138061954	1223.5	1493.7	20200928_042406.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_042406.WAV	sc
