Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	Label
1	Spectrogram 1	1	95.839465978	101.139494110	898.7	1591.2	20201023_000633.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D1\01\20201023_000633.WAV	mm
2	Spectrogram 1	1	112.001280158	113.506226417	1326.0	1465.9	20201023_000633.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D1\01\20201023_000633.WAV	sc
3	Spectrogram 1	1	115.534632245	117.170443397	1355.4	1473.3	20201023_000633.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D1\01\20201023_000633.WAV	sc
4	Spectrogram 1	1	116.319821598	122.535903975	611.4	2047.9	20201023_000633.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D1\01\20201023_000633.WAV	gc
5	Spectrogram 1	1	296.843276812	299.999937500	1023.9	1576.4	20201023_000633.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D1\01\20201023_000633.WAV	mm
6	Spectrogram 1	1	286.177788102	287.944464146	1326.0	1458.6	20201023_000633.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D1\01\20201023_000633.WAV	sc
7	Spectrogram 1	1	290.758059327	292.459302925	1296.5	1458.6	20201023_000633.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D1\01\20201023_000633.WAV	sc
8	Spectrogram 1	1	293.375357170	296.712411919	1267.0	1473.3	20201023_000633.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D1\01\20201023_000633.WAV	sc
9	Spectrogram 1	1	277.998732343	283.625922705	935.5	1613.3	20201023_000633.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D1\01\20201023_000633.WAV	mm
10	Spectrogram 1	1	273.876488241	275.774029177	1259.7	1473.3	20201023_000633.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D1\01\20201023_000633.WAV	sc
