Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	Label
1	Spectrogram 1	1	9.085590627	10.103480606	1362.8	1510.1	20201023_000633.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D4\07\20201023_000633.WAV	sc
2	Spectrogram 1	1	10.473622417	13.388489175	1149.2	1569.1	20201023_000633.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D4\07\20201023_000633.WAV	mm
3	Spectrogram 1	1	22.059118754	24.326237344	1311.2	1524.9	20201023_000633.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D4\07\20201023_000633.WAV	mm
4	Spectrogram 1	1	27.333639555	33.070837620	1105.0	1554.3	20201023_000633.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D4\07\20201023_000633.WAV	mm
5	Spectrogram 1	1	35.846901199	40.519941558	1068.1	1878.5	20201023_000633.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D4\07\20201023_000633.WAV	mm
6	Spectrogram 1	1	45.424320549	46.395942802	1303.9	1465.9	20201023_000633.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D4\07\20201023_000633.WAV	sc
7	Spectrogram 1	1	49.166643806	53.515810081	1149.2	1605.9	20201023_000633.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D4\07\20201023_000633.WAV	mm
8	Spectrogram 1	1	62.167874904	65.730489831	1119.7	1716.4	20201023_000633.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D4\07\20201023_000633.WAV	mm
9	Spectrogram 1	1	65.261979845	72.230535351	442.0	3101.3	20201023_000633.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D4\07\20201023_000633.WAV	gc
10	Spectrogram 1	1	87.854626175	92.809586500	1016.6	1885.8	20201023_000633.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D4\07\20201023_000633.WAV	mm
