Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	Label
1	Spectrogram 1	1	1.863840301	2.81852442	1834.9	2605.4	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200929_033336.WAV	bird
2	Spectrogram 1	1	4.078707457	5.510733635	1257.1	2615.5	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200929_033336.WAV	bird
3	Spectrogram 1	1	6.809104037	7.859256567	1125.3	2676.4	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200929_033336.WAV	bird
4	Spectrogram 1	1	8.980113775	10.7940136	1054.3	2757.5	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200929_033336.WAV	bird
5	Spectrogram 1	1	14.74640585	16.06386994	1564.7	3014.4	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200929_033336.WAV	bird
6	Spectrogram 1	1	17.57574358	18.8550203	1250.5	2436.6	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200929_033336.WAV	bird
7	Spectrogram 1	1	20.66892013	21.85272844	1676.3	2953.6	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200929_033336.WAV	bird
8	Spectrogram 1	1	16.27737318	17.59483727	1159.2	2203.4	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200929_033336.WAV	bird
9	Spectrogram 1	1	22.62370854	23.52111161	1149.1	2507.5	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200929_033336.WAV	bird
10	Spectrogram 1	1	26.44244501	27.53078491	1696.5	2517.7	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200929_033336.WAV	bird
11	Spectrogram 1	1	28.50456271	29.49743419	1199.8	2527.8	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200929_033336.WAV	bird
12	Spectrogram 1	1	30.77671091	32.15145605	1209.9	2456.9	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200929_033336.WAV	bird
13	Spectrogram 1	1	32.93429702	33.69804432	1199.8	2193.3	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200929_033336.WAV	bird
14	Spectrogram 1	1	35.340101	37.15400083	1209.9	2497.4	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200929_033336.WAV	bird
15	Spectrogram 1	1	39.64895746	40.75639104	1139	2608.9	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200929_033336.WAV	bird
16	Spectrogram 1	1	41.42466992	42.4175414	1595.2	2558.2	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200929_033336.WAV	bird
17	Spectrogram 1	1	42.95216451	43.7159118	1209.9	2477.1	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200929_033336.WAV	bird
18	Spectrogram 1	1	45.52981163	46.35083997	1199.8	2426.4	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200929_033336.WAV	bird
19	Spectrogram 1	1	46.98093149	48.10745875	1595.2	2842.1	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200929_033336.WAV	bird
20	Spectrogram 1	1	51.78110782	52.85035404	1625.6	2608.9	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200929_033336.WAV	bird
21	Spectrogram 1	1	54.33966126	55.1606896	1311.3	2446.7	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200929_033336.WAV	bird
22	Spectrogram 1	1	56.76455892	57.83380514	1574.9	2507.5	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200929_033336.WAV	bird
23	Spectrogram 1	1	61.15837366	62.41855669	1250.5	2446.7	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200929_033336.WAV	bird
24	Spectrogram 1	1	64.30883125	65.45445219	1574.9	2527.8	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200929_033336.WAV	bird
25	Spectrogram 1	1	69.73143704	70.49518434	1209.9	2507.5	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200929_033336.WAV	bird
26	Spectrogram 1	1	71.67899265	72.72914518	1564.7	2396	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200929_033336.WAV	bird
27	Spectrogram 1	1	77.77684001	79.07521041	1260.6	2426.4	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200929_033336.WAV	bird
28	Spectrogram 1	1	83.92500574	85.14700141	1220.1	2487.3	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200929_033336.WAV	bird
29	Spectrogram 1	1	86.78905809	87.40005593	1635.7	2396	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200929_033336.WAV	bird
30	Spectrogram 1	1	90.59520193	91.66444814	1605.3	2467	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200929_033336.WAV	bird
31	Spectrogram 1	1	91.68354183	92.39000807	1260.6	2406.2	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200929_033336.WAV	bird
32	Spectrogram 1	1	96.18965087	97.33527181	1524.2	2456.9	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200929_033336.WAV	bird
33	Spectrogram 1	1	98.44270539	99.13007795	1230.2	2436.6	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200929_033336.WAV	bird
34	Spectrogram 1	1	103.662705	104.4264523	1757.4	2558.2	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200929_033336.WAV	bird
35	Spectrogram 1	1	104.7892323	105.8202911	1291	2406.2	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200929_033336.WAV	bird
36	Spectrogram 1	1	106.5267574	107.4814415	1737.1	2426.4	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200929_033336.WAV	bird
37	Spectrogram 1	1	110.3929901	111.11855	1250.5	2385.9	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200929_033336.WAV	bird
38	Spectrogram 1	1	113.8680403	114.8227244	1625.6	2497.4	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200929_033336.WAV	bird
39	Spectrogram 1	1	116.2165632	116.9612168	1250.5	2426.4	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200929_033336.WAV	bird
40	Spectrogram 1	1	112.7131497	113.4196159	1189.6	1514	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200929_033336.WAV	bird
41	Spectrogram 1	1	121.3816815	122.5082088	1747.2	2538	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200929_033336.WAV	bird
42	Spectrogram 1	1	123.2910497	124.2457338	1159.2	2527.8	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200929_033336.WAV	bird
43	Spectrogram 1	1	126.880662	127.8926272	1656	2446.7	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200929_033336.WAV	bird
44	Spectrogram 1	1	129.5797804	130.267153	1209.9	2416.3	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200929_033336.WAV	bird
45	Spectrogram 1	1	133.035737	134.0858895	1564.7	2446.7	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200929_033336.WAV	bird
46	Spectrogram 1	1	135.1551357	136.0143514	1169.4	2152.7	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200929_033336.WAV	bird
47	Spectrogram 1	1	136.759005	137.5609397	1230.2	2385.9	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200929_033336.WAV	bird
48	Spectrogram 1	1	140.424992	141.3033014	1797.9	2446.7	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200929_033336.WAV	bird
