Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	Label
1	Spectrogram 1	1	0.862325163	1.778545649	1207.0	1543.9	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200929_033336.WAV	sc
2	Spectrogram 1	1	3.449300653	4.419416462	1164.9	1501.8	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200929_033336.WAV	sc
3	Spectrogram 1	1	4.687499023	5.754571972	1193.0	1529.8	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200929_033336.WAV	sc
4	Spectrogram 1	1	6.478657187	7.278961898	1178.9	1515.8	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200929_033336.WAV	sc
5	Spectrogram 1	1	7.621949632	8.346034847	1150.9	1515.8	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200929_033336.WAV	sc
6	Spectrogram 1	1	9.603656536	10.365851499	1207.0	1515.8	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200929_033336.WAV	sc
7	Spectrogram 1	1	10.102338347	16.161788304	701.8	2736.8	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200929_033336.WAV	gc
8	Spectrogram 1	1	24.517792635	28.900413673	874.5	1716.6	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200929_033336.WAV	mm
9	Spectrogram 1	1	23.092474175	23.892778886	1268.6	1511.5	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200929_033336.WAV	sc
10	Spectrogram 1	1	35.362411149	36.696252334	1158.0	1500.0	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200929_033336.WAV	sc
11	Spectrogram 1	1	41.155092869	46.642896603	890.4	1633.9	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200929_033336.WAV	mm
12	Spectrogram 1	1	53.618688723	54.380883686	1202.6	1500.0	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200929_033336.WAV	sc
13	Spectrogram 1	1	55.104968901	55.943383360	1143.2	1514.9	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200929_033336.WAV	sc
14	Spectrogram 1	1	56.400700338	57.048566057	1187.8	1470.3	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200929_033336.WAV	sc
15	Spectrogram 1	1	57.848870768	58.534846235	1232.4	1500.0	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200929_033336.WAV	sc
16	Spectrogram 1	1	59.601919183	60.707101880	1232.4	1529.8	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200929_033336.WAV	sc
17	Spectrogram 1	1	63.108016014	63.793991481	1202.6	1559.5	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200929_033336.WAV	sc
18	Spectrogram 1	1	63.870210977	69.472343956	830.9	1782.6	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200929_033336.WAV	mm
19	Spectrogram 1	1	48.734503772	49.572918231	1202.6	1529.8	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200929_033336.WAV	sc
20	Spectrogram 1	1	52.621698084	53.536332040	1172.9	1500.0	20200929_033336.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200929_033336.WAV	sc
