Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	Label
1	Spectrogram 1	1	0.000000000	1.219511941	982.500	2035.100	20200929_032833.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200929_032833.WAV	mm
2	Spectrogram 1	1	3.976297983	5.310139169	1628.100	2526.300	20200929_032833.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200929_032833.WAV	bird
3	Spectrogram 1	1	14.557923796	15.472557752	1249.100	1515.800	20200929_032833.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200929_032833.WAV	sc
4	Spectrogram 1	1	20.007617783	21.265239472	1543.900	2470.200	20200929_032833.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200929_032833.WAV	bird
5	Spectrogram 1	1	27.172250437	28.201213637	1557.900	2386.000	20200929_032833.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200929_032833.WAV	bird
6	Spectrogram 1	1	23.246946376	26.562494466	1024.600	1543.900	20200929_032833.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200929_032833.WAV	mm
7	Spectrogram 1	1	12.339094171	13.544520897	1628.100	2329.800	20200929_032833.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200929_032833.WAV	bird
8	Spectrogram 1	1	35.494458913	36.180434380	1277.200	1487.700	20200929_032833.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200929_032833.WAV	sc
9	Spectrogram 1	1	41.706347863	42.963969552	1628.100	2456.100	20200929_032833.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200929_032833.WAV	bird
10	Spectrogram 1	1	43.383176782	44.069152248	1375.400	1515.800	20200929_032833.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200929_032833.WAV	sc
11	Spectrogram 1	1	45.212444693	48.870980516	1052.600	1656.100	20200929_032833.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200929_032833.WAV	mm
12	Spectrogram 1	1	50.357260695	51.919760369	1880.700	2540.400	20200929_032833.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200929_032833.WAV	bird
13	Spectrogram 1	1	52.720065080	54.625552488	1614.000	2301.800	20200929_032833.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200929_032833.WAV	bird
14	Spectrogram 1	1	31.149947623	33.005348391	1740.400	2666.700	20200929_032833.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200929_032833.WAV	bird
15	Spectrogram 1	1	33.500775117	34.948945547	1529.800	2722.800	20200929_032833.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200929_032833.WAV	bird
16	Spectrogram 1	1	48.600912262	49.553655966	2717.600	3587.800	20200929_032833.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200929_032833.WAV	bird
17	Spectrogram 1	1	58.288362082	59.774642261	1526.700	2595.400	20200929_032833.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200929_032833.WAV	bird
18	Spectrogram 1	1	60.308178735	61.413361431	1618.300	2488.500	20200929_032833.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200929_032833.WAV	bird
19	Spectrogram 1	1	59.279215534	59.888971505	1313.000	1526.700	20200929_032833.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200929_032833.WAV	sc
20	Spectrogram 1	1	64.728909521	66.367628692	1587.800	2427.500	20200929_032833.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200929_032833.WAV	bird
