Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	Label
1	Spectrogram 1	1	11.361802629	14.443993768	1157.3	1528.1	20200928_041903.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200928_041903.WAV	mm
2	Spectrogram 1	1	18.614017073	22.360994536	1089.9	1516.9	20200928_041903.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200928_041903.WAV	mm
3	Spectrogram 1	1	39.403698479	43.755027145	1089.9	1528.1	20200928_041903.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200928_041903.WAV	mm
4	Spectrogram 1	1	50.523760627	54.331173210	1078.7	1573.0	20200928_041903.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200928_041903.WAV	mm
5	Spectrogram 1	1	81.535956521	85.947720308	1112.4	1528.1	20200928_041903.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200928_041903.WAV	mm
6	Spectrogram 1	1	101.298240881	105.589134427	1112.4	1595.5	20200928_041903.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200928_041903.WAV	mm
7	Spectrogram 1	1	115.158460051	116.185857097	1303.4	1471.9	20200928_041903.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200928_041903.WAV	sc
8	Spectrogram 1	1	123.015025699	124.042422745	1292.1	1505.6	20200928_041903.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200928_041903.WAV	sc
9	Spectrogram 1	1	126.459827560	130.811156226	1157.3	1573.0	20200928_041903.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200928_041903.WAV	mm
10	Spectrogram 1	1	140.648900856	142.038908625	1303.4	1528.1	20200928_041903.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200928_041903.WAV	sc
11	Spectrogram 1	1	144.577183680	148.324161143	1112.4	1573.0	20200928_041903.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200928_041903.WAV	mm
12	Spectrogram 1	1	156.785077994	157.933345281	1325.8	1528.1	20200928_041903.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200928_041903.WAV	sc
13	Spectrogram 1	1	161.499017383	162.465979309	1325.8	1483.1	20200928_041903.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200928_041903.WAV	sc
14	Spectrogram 1	1	162.586849549	167.542529420	1011.2	1618.0	20200928_041903.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200928_041903.WAV	mm
15	Spectrogram 1	1	178.326475870	179.535178277	1303.4	1471.9	20200928_041903.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200928_041903.WAV	sc
16	Spectrogram 1	1	183.221720619	184.067812305	1280.9	1505.6	20200928_041903.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200928_041903.WAV	sc
17	Spectrogram 1	1	184.249117666	189.506973138	1033.7	1640.4	20200928_041903.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200928_041903.WAV	mm
18	Spectrogram 1	1	199.019508396	200.046905442	1337.1	1483.1	20200928_041903.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200928_041903.WAV	sc
19	Spectrogram 1	1	204.216928748	205.365196035	1303.4	1505.6	20200928_041903.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200928_041903.WAV	sc
20	Spectrogram 1	1	205.486066275	210.804356868	1011.2	1629.2	20200928_041903.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200928_041903.WAV	mm
