Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	Label
8	Spectrogram 1	1	15.108780092	23.932307665	443.3	3381.4	20200927_011212.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200927_011212.WAV	gc
54	Spectrogram 1	1	145.209100890	154.999590389	453.6	4319.6	20200927_011212.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200927_011212.WAV	gc
104	Spectrogram 1	1	260.808389886	269.450612098	490.5	4253.4	20200927_011212.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200927_011212.WAV	gc
5	Spectrogram 1	1	7.826348087	12.842463078	896.9	1814.4	20200927_011212.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200927_011212.WAV	mm
13	Spectrogram 1	1	39.553318687	45.173784881	917.5	2876.3	20200927_011212.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200927_011212.WAV	mm
19	Spectrogram 1	1	59.251780900	65.295292937	907.2	2587.6	20200927_011212.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200927_011212.WAV	mm
27	Spectrogram 1	1	80.952618404	86.935695321	938.1	2484.5	20200927_011212.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200927_011212.WAV	mm
33	Spectrogram 1	1	99.935399714	106.099781991	896.9	3051.5	20200927_011212.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200927_011212.WAV	mm
40	Spectrogram 1	1	118.688706029	124.550912704	927.8	3340.2	20200927_011212.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200927_011212.WAV	mm
43	Spectrogram 1	1	129.516589985	131.631819198	1381.4	1628.9	20200927_011212.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200927_011212.WAV	mm
