Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	Label
1	Spectrogram 1	1	1.167727995	3.290869803	1272.3	1471.9	20200926_033502.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\02\20200926_033502.WAV	sc
2	Spectrogram 1	1	6.475582515	12.951165030	1014.6	1854.5	20200926_033502.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\02\20200926_033502.WAV	mm
3	Spectrogram 1	1	18.683647912	20.276004268	1264.0	1438.7	20200926_033502.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\02\20200926_033502.WAV	sc
4	Spectrogram 1	1	20.382161359	21.762203534	1289.0	1488.6	20200926_033502.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\02\20200926_033502.WAV	sc
5	Spectrogram 1	1	22.186831896	27.600843507	1056.1	1846.2	20200926_033502.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\02\20200926_033502.WAV	mm
6	Spectrogram 1	1	32.802540937	36.199567830	1330.6	1538.5	20200926_033502.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\02\20200926_033502.WAV	sc
7	Spectrogram 1	1	36.836510372	38.428866729	1280.7	1471.9	20200926_033502.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\02\20200926_033502.WAV	sc
8	Spectrogram 1	1	37.367295824	44.585977972	964.7	2162.2	20200926_033502.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\02\20200926_033502.WAV	mm
9	Spectrogram 1	1	49.681518312	53.927801929	1214.1	1471.9	20200926_033502.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\02\20200926_033502.WAV	sc
10	Spectrogram 1	1	54.777058652	61.783426619	914.8	1987.5	20200926_033502.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\02\20200926_033502.WAV	mm
11	Spectrogram 1	1	53.609330657	54.777058652	1305.6	1488.6	20200926_033502.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\02\20200926_033502.WAV	sc
12	Spectrogram 1	1	58.598713907	70.912936394	332.6	4000.0	20200926_033502.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\02\20200926_033502.WAV	gc
13	Spectrogram 1	1	72.970887918	74.934794091	1305.6	1513.5	20200926_033502.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\02\20200926_033502.WAV	sc
14	Spectrogram 1	1	74.404008639	80.508041337	973.0	2162.2	20200926_033502.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\02\20200926_033502.WAV	mm
15	Spectrogram 1	1	84.382775137	86.293602765	1247.4	1496.9	20200926_033502.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\02\20200926_033502.WAV	sc
16	Spectrogram 1	1	86.346681310	89.053687115	1230.8	1496.9	20200926_033502.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\02\20200926_033502.WAV	sc
17	Spectrogram 1	1	89.212922751	90.486807836	1239.1	1488.6	20200926_033502.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\02\20200926_033502.WAV	sc
18	Spectrogram 1	1	90.168336565	97.015468896	981.3	2777.5	20200926_033502.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\02\20200926_033502.WAV	mm
19	Spectrogram 1	1	101.314831058	102.960265959	1230.8	1488.6	20200926_033502.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\02\20200926_033502.WAV	sc
20	Spectrogram 1	1	103.066423050	105.667271765	1214.1	1488.6	20200926_033502.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\02\20200926_033502.WAV	sc
21	Spectrogram 1	1	107.418863756	108.692748841	1247.4	1480.2	20200926_033502.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\02\20200926_033502.WAV	sc
22	Spectrogram 1	1	108.268120480	114.531388814	948.0	2885.7	20200926_033502.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\02\20200926_033502.WAV	mm
23	Spectrogram 1	1	120.495217299	124.051479828	1230.8	1471.9	20200926_033502.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\02\20200926_033502.WAV	sc
24	Spectrogram 1	1	125.431522003	126.970799814	1264.0	1538.5	20200926_033502.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\02\20200926_033502.WAV	sc
25	Spectrogram 1	1	126.970799814	128.563156170	1180.9	1471.9	20200926_033502.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\02\20200926_033502.WAV	sc
26	Spectrogram 1	1	127.501585266	134.614110324	931.4	3409.6	20200926_033502.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\02\20200926_033502.WAV	mm
27	Spectrogram 1	1	136.047231044	138.807315395	1247.4	1463.6	20200926_033502.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\02\20200926_033502.WAV	sc
