Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	Label
18	Spectrogram 1	1	47.473205259	56.175720586	478.8	3963.2	20201023_001104.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D7\13\20201023_001104.WAV	gc
43	Spectrogram 1	1	113.911451719	123.955332190	390.4	4493.6	20201023_001104.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D7\13\20201023_001104.WAV	gc
80	Spectrogram 1	1	193.817122156	203.043097052	445.5	4128.7	20201023_001104.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D7\13\20201023_001104.WAV	gc
115	Spectrogram 1	1	288.841344166	298.165467731	452.9	3907.7	20201023_001104.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D7\13\20201023_001104.WAV	gc
1	Spectrogram 1	1	1.295496337	7.680442570	935.5	3027.6	20201023_001104.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D7\13\20201023_001104.WAV	mm
4	Spectrogram 1	1	15.684759225	21.098083205	942.9	2843.5	20201023_001104.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D7\13\20201023_001104.WAV	mm
10	Spectrogram 1	1	34.284385208	39.096228746	979.7	2769.8	20201023_001104.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D7\13\20201023_001104.WAV	mm
15	Spectrogram 1	1	45.215785869	48.062097273	1384.9	1628.0	20201023_001104.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D7\13\20201023_001104.WAV	mm
20	Spectrogram 1	1	63.725690616	68.371394287	950.3	2961.3	20201023_001104.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D7\13\20201023_001104.WAV	mm
27	Spectrogram 1	1	81.883194400	87.248654978	957.6	3138.1	20201023_001104.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D7\13\20201023_001104.WAV	mm
33	Spectrogram 1	1	100.563232720	106.681166428	935.5	3071.8	20201023_001104.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D7\13\20201023_001104.WAV	mm
48	Spectrogram 1	1	138.682916033	144.571836179	928.2	3093.9	20201023_001104.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D7\13\20201023_001104.WAV	mm
54	Spectrogram 1	1	155.400906004	160.929947697	898.7	3130.8	20201023_001104.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D7\13\20201023_001104.WAV	mm
62	Spectrogram 1	1	173.075036752	178.931240675	950.3	2990.8	20201023_001104.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D7\13\20201023_001104.WAV	mm
70	Spectrogram 1	1	185.965228628	189.138702262	1399.6	1620.6	20201023_001104.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D7\13\20201023_001104.WAV	mm
82	Spectrogram 1	1	215.459822399	220.563553192	887.5	2765.9	20201023_001104.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D7\13\20201023_001104.WAV	mm
89	Spectrogram 1	1	233.323251867	239.081307121	939.0	3672.0	20201023_001104.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D7\13\20201023_001104.WAV	mm
91	Spectrogram 1	1	247.371729198	249.105689019	1292.6	1638.9	20201023_001104.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D7\13\20201023_001104.WAV	mm
99	Spectrogram 1	1	259.574880391	265.169354530	902.2	3856.2	20201023_001104.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D7\13\20201023_001104.WAV	mm
103	Spectrogram 1	1	273.235705778	275.264111606	1373.7	1579.9	20201023_001104.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D7\13\20201023_001104.WAV	mm
112	Spectrogram 1	1	284.882681179	289.691965965	953.8	3200.6	20201023_001104.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D7\13\20201023_001104.WAV	mm
