Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	Label
1	Spectrogram 1	1	5.982771681	11.837341111	1030.9	1577.3	20200927_011128.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D4\07\20200927_011128.WAV	mm
2	Spectrogram 1	1	16.837228873	17.435506041	1309.3	1515.5	20200927_011128.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D4\07\20200927_011128.WAV	sc
3	Spectrogram 1	1	17.606442374	20.298689631	1288.7	1494.8	20200927_011128.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D4\07\20200927_011128.WAV	sc
4	Spectrogram 1	1	3.931535676	6.068239847	1309.3	1433.0	20200927_011128.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D4\07\20200927_011128.WAV	sc
6	Spectrogram 1	1	21.751648467	27.990824649	979.4	1536.1	20200927_011128.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D4\07\20200927_011128.WAV	mm
7	Spectrogram 1	1	37.050450336	37.520525254	1309.3	1433.0	20200927_011128.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D4\07\20200927_011128.WAV	sc
8	Spectrogram 1	1	37.734195671	38.588877340	1257.7	1422.7	20200927_011128.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D4\07\20200927_011128.WAV	mm
9	Spectrogram 1	1	37.862397922	43.759701435	948.5	1721.6	20200927_011128.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D4\07\20200927_011128.WAV	mm
10	Spectrogram 1	1	55.524913884	56.336861470	1247.4	1443.3	20200927_011128.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D4\07\20200927_011128.WAV	sc
11	Spectrogram 1	1	56.294127386	61.977760483	989.7	1680.4	20200927_011128.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D4\07\20200927_011128.WAV	mm
