Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	Label
1	Spectrogram 1	1	13.053985999	13.688554763	1741.6	2011.2	20200927_011715.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200927_011715.WAV	bird
2	Spectrogram 1	1	10.999191907	11.763978231	1750.9	2014.9	20200927_011715.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200927_011715.WAV	bird
3	Spectrogram 1	1	139.660027851	140.808295137	2552.1	3956.6	20200927_011715.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200927_011715.WAV	bird
4	Spectrogram 1	1	147.305070577	148.543990544	2540.9	4102.7	20200927_011715.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200927_011715.WAV	bird
5	Spectrogram 1	1	158.480703836	159.991581846	2499.9	6970.5	20200927_011715.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200927_011715.WAV	bird
6	Spectrogram 1	1	145.578598923	147.089476932	2535.9	4344.9	20200927_011715.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200927_011715.WAV	bird
7	Spectrogram 1	1	172.262295473	173.531433001	2502.9	7015.7	20200927_011715.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200927_011715.WAV	bird
8	Spectrogram 1	1	175.918620255	176.946017301	3424.6	6682.0	20200927_011715.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200927_011715.WAV	bird
9	Spectrogram 1	1	181.267128408	182.626918616	1772.0	7031.6	20200927_011715.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200927_011715.WAV	bird
10	Spectrogram 1	1	188.186949690	189.486304778	2328.1	7126.9	20200927_011715.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200927_011715.WAV	bird
11	Spectrogram 1	1	192.776535128	193.592409253	3233.9	6554.9	20200927_011715.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200927_011715.WAV	bird
12	Spectrogram 1	1	202.329557665	203.017344449	2473.4	6843.1	20200927_011715.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200927_011715.WAV	bird
13	Spectrogram 1	1	206.197405369	207.285237535	2457.5	4094.2	20200927_011715.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200927_011715.WAV	bird
14	Spectrogram 1	1	221.061510408	222.663041098	2425.7	6811.4	20200927_011715.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200927_011715.WAV	bird
15	Spectrogram 1	1	226.742411723	228.132419491	2314.5	6795.5	20200927_011715.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200927_011715.WAV	bird
16	Spectrogram 1	1	230.156996024	231.939832074	2393.9	4268.9	20200927_011715.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200927_011715.WAV	bird
17	Spectrogram 1	1	233.511145204	233.964408607	3045.4	4968.1	20200927_011715.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200927_011715.WAV	bird
18	Spectrogram 1	1	235.173111014	235.988985139	5174.7	7383.4	20200927_011715.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200927_011715.WAV	bird
19	Spectrogram 1	1	235.445069056	236.804859264	2346.2	4300.7	20200927_011715.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200927_011715.WAV	bird
20	Spectrogram 1	1	237.620733389	239.161828958	2425.7	7017.9	20200927_011715.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200927_011715.WAV	bird
21	Spectrogram 1	1	248.230207114	249.861955364	2695.8	6430.0	20200927_011715.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200927_011715.WAV	bird
22	Spectrogram 1	1	253.367192345	254.152848910	2362.1	4046.5	20200927_011715.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D3\11\20200927_011715.WAV	bird
