Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	Label
1	Spectrogram 1	1	1.766676044	2.617297843	1259.7	1488.0	20201023_001136.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D4\07\20201023_001136.WAV	sc
2	Spectrogram 1	1	2.780878958	3.729649426	1222.8	1451.2	20201023_001136.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D4\07\20201023_001136.WAV	sc
3	Spectrogram 1	1	4.154960326	5.103730794	1237.6	1451.2	20201023_001136.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D4\07\20201023_001136.WAV	sc
4	Spectrogram 1	1	5.398176801	6.248798600	1244.9	1458.6	20201023_001136.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D4\07\20201023_001136.WAV	sc
5	Spectrogram 1	1	6.346947269	9.258691119	1362.8	1635.4	20201023_001136.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D4\07\20201023_001136.WAV	mm
6	Spectrogram 1	1	8.440785543	9.160542450	1193.4	1458.6	20201023_001136.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D4\07\20201023_001136.WAV	sc
7	Spectrogram 1	1	9.454988457	10.109312918	1193.4	1443.8	20201023_001136.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D4\07\20201023_001136.WAV	sc
8	Spectrogram 1	1	10.436475148	11.058083386	1222.8	1495.4	20201023_001136.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D4\07\20201023_001136.WAV	sc
9	Spectrogram 1	1	8.637082881	17.143300871	464.1	2931.9	20201023_001136.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D4\07\20201023_001136.WAV	gc
10	Spectrogram 1	1	21.167396304	21.690855872	1252.3	1495.4	20201023_001136.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D4\07\20201023_001136.WAV	sc
11	Spectrogram 1	1	22.541477671	24.079140154	1230.2	1495.4	20201023_001136.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D4\07\20201023_001136.WAV	sc
12	Spectrogram 1	1	24.766180838	30.295222531	950.3	3344.4	20201023_001136.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D4\07\20201023_001136.WAV	gc
13	Spectrogram 1	1	33.025913645	34.694441020	1267.0	1458.6	20201023_001136.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D4\07\20201023_001136.WAV	sc
14	Spectrogram 1	1	42.111761535	43.322261787	1230.2	1465.9	20201023_001136.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D4\07\20201023_001136.WAV	bird
15	Spectrogram 1	1	39.232733908	40.148788153	1244.9	1429.1	20201023_001136.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D4\07\20201023_001136.WAV	sc
16	Spectrogram 1	1	42.896950888	49.505627941	935.5	2814.0	20201023_001136.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D4\07\20201023_001136.WAV	mm
17	Spectrogram 1	1	50.356249740	51.861196000	1237.6	1480.7	20201023_001136.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D4\07\20201023_001136.WAV	sc
18	Spectrogram 1	1	52.613669129	54.184047835	1215.5	1488.0	20201023_001136.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D4\07\20201023_001136.WAV	sc
