Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	Label
1	Spectrogram 1	1	0.513698523	1.480660449	2820.2	3640.4	20200928_041400.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_041400.WAV	bird
2	Spectrogram 1	1	10.394840703	11.361802629	2943.8	3685.4	20200928_041400.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_041400.WAV	bird
3	Spectrogram 1	1	12.540287476	13.537466962	2719.1	3516.9	20200928_041400.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_041400.WAV	bird
4	Spectrogram 1	1	14.625299129	15.531825934	2674.2	3618.0	20200928_041400.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_041400.WAV	bird
5	Spectrogram 1	1	16.952051263	19.218368277	2775.3	4207.7	20200928_041400.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_041400.WAV	bird
6	Spectrogram 1	1	19.973807281	21.001204327	2887.6	3674.2	20200928_041400.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_041400.WAV	bird
7	Spectrogram 1	1	21.877513573	22.693387698	3011.2	3618.0	20200928_041400.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_041400.WAV	bird
8	Spectrogram 1	1	23.479044262	24.234483267	2921.3	3606.7	20200928_041400.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_041400.WAV	bird
9	Spectrogram 1	1	24.294918387	25.322315434	2146.1	3876.4	20200928_041400.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_041400.WAV	bird
10	Spectrogram 1	1	26.107971998	26.863411003	2809.0	3719.1	20200928_041400.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_041400.WAV	bird
11	Spectrogram 1	1	28.767117295	29.582991419	2775.3	3809.0	20200928_041400.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_041400.WAV	bird
12	Spectrogram 1	1	29.885167021	30.882346507	2022.5	3651.7	20200928_041400.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_041400.WAV	bird
13	Spectrogram 1	1	31.926235577	33.769506749	2741.6	3865.2	20200928_041400.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_041400.WAV	bird
14	Spectrogram 1	1	32.651457022	33.406896026	1696.6	2561.8	20200928_041400.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_041400.WAV	bird
15	Spectrogram 1	1	34.373857952	35.159514517	1719.1	2561.8	20200928_041400.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_041400.WAV	bird
16	Spectrogram 1	1	35.733648160	36.670392526	1696.6	2561.8	20200928_041400.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_041400.WAV	bird
17	Spectrogram 1	1	34.827121355	35.854518401	2662.9	3741.6	20200928_041400.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_041400.WAV	bird
18	Spectrogram 1	1	36.549522285	38.090617855	2719.1	3752.8	20200928_041400.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_041400.WAV	bird
19	Spectrogram 1	1	37.909312494	38.785621739	1584.3	2674.2	20200928_041400.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_041400.WAV	bird
20	Spectrogram 1	1	39.541060744	40.266282188	1898.9	2606.7	20200928_041400.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_041400.WAV	bird
21	Spectrogram 1	1	39.480625623	40.538240230	2730.3	3730.3	20200928_041400.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_041400.WAV	bird
22	Spectrogram 1	1	41.348410167	42.345589653	2769.5	3668.4	20200928_041400.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_041400.WAV	bird
23	Spectrogram 1	1	42.103849171	42.919723296	1825.7	3117.8	20200928_041400.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_041400.WAV	bird
24	Spectrogram 1	1	43.372986699	44.460818866	2747.0	3690.8	20200928_041400.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_041400.WAV	bird
25	Spectrogram 1	1	43.493856940	44.491036426	1792.0	2679.6	20200928_041400.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_041400.WAV	bird
26	Spectrogram 1	1	45.518433472	46.243654917	1713.3	2668.4	20200928_041400.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_041400.WAV	bird
27	Spectrogram 1	1	46.153002236	47.512792444	2747.0	3848.1	20200928_041400.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_041400.WAV	bird
28	Spectrogram 1	1	47.633662685	48.630842171	2713.3	3724.5	20200928_041400.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_041400.WAV	bird
29	Spectrogram 1	1	47.633662685	48.661059731	1645.9	2645.9	20200928_041400.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_041400.WAV	bird
30	Spectrogram 1	1	49.869762139	50.897159185	1612.2	2623.4	20200928_041400.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_041400.WAV	bird
31	Spectrogram 1	1	4.139805745	5.620466194	2938.0	3634.6	20200928_041400.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_041400.WAV	bird
32	Spectrogram 1	1	6.496775439	7.191779324	3286.3	3949.3	20200928_041400.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_041400.WAV	bird
33	Spectrogram 1	1	54.594822589	55.364036091	1702.1	3612.2	20200928_041400.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_041400.WAV	bird
34	Spectrogram 1	1	58.184485597	59.616077392	2792.0	3904.3	20200928_041400.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_041400.WAV	bird
35	Spectrogram 1	1	57.436639137	58.184485597	1938.0	2938.0	20200928_041400.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_041400.WAV	bird
36	Spectrogram 1	1	59.936583018	60.577594270	1926.8	2780.7	20200928_041400.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_041400.WAV	bird
37	Spectrogram 1	1	61.966451981	62.692931400	1747.0	2825.7	20200928_041400.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_041400.WAV	bird
38	Spectrogram 1	1	56.496489302	57.265702804	2836.9	3724.5	20200928_041400.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_041400.WAV	bird
39	Spectrogram 1	1	53.163230794	53.740140920	2735.8	3589.7	20200928_041400.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_041400.WAV	bird
40	Spectrogram 1	1	51.646170832	52.351283209	2938.0	3792.0	20200928_041400.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_041400.WAV	bird
41	Spectrogram 1	1	49.445365535	50.278680162	2724.5	3792.0	20200928_041400.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_041400.WAV	bird
42	Spectrogram 1	1	48.868455409	49.488099619	2072.9	2668.4	20200928_041400.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200928_041400.WAV	bird
