Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	Label
17	Spectrogram 1	1	153.792608969	163.345746096	486.8	2836.0	20201023_000602.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D2\04\20201023_000602.WAV	gc
29	Spectrogram 1	1	199.876215747	210.738001795	458.6	2899.5	20201023_000602.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D2\04\20201023_000602.WAV	gc
50	Spectrogram 1	1	264.650464503	273.904009769	458.6	2603.2	20201023_000602.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D2\04\20201023_000602.WAV	gc
1	Spectrogram 1	1	3.598784534	7.001271730	1284.0	1502.6	20201023_000602.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D2\04\20201023_000602.WAV	mm
2	Spectrogram 1	1	21.069247635	24.537167277	1276.9	1495.6	20201023_000602.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D2\04\20201023_000602.WAV	mm
3	Spectrogram 1	1	46.587901602	49.990388798	1121.7	1552.0	20201023_000602.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D2\04\20201023_000602.WAV	mm
4	Spectrogram 1	1	58.931962364	60.436908623	1326.3	1474.4	20201023_000602.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D2\04\20201023_000602.WAV	mm
5	Spectrogram 1	1	63.970260711	67.896207476	1058.2	1545.0	20201023_000602.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D2\04\20201023_000602.WAV	mm
6	Spectrogram 1	1	72.018451578	75.878965896	1051.1	1516.8	20201023_000602.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D2\04\20201023_000602.WAV	mm
8	Spectrogram 1	1	84.581481224	89.227184895	1107.6	1629.6	20201023_000602.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D2\04\20201023_000602.WAV	mm
9	Spectrogram 1	1	98.780322021	102.771701231	1030.0	1530.9	20201023_000602.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D2\04\20201023_000602.WAV	mm
11	Spectrogram 1	1	124.348008237	129.909766154	1015.9	1516.8	20201023_000602.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D2\04\20201023_000602.WAV	mm
12	Spectrogram 1	1	134.882632055	139.855497956	966.5	1502.6	20201023_000602.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D2\04\20201023_000602.WAV	mm
25	Spectrogram 1	1	189.472456822	195.295944522	931.2	2278.7	20201023_000602.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D2\04\20201023_000602.WAV	mm
27	Spectrogram 1	1	198.240404595	201.446594453	945.3	1594.4	20201023_000602.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D2\04\20201023_000602.WAV	mm
33	Spectrogram 1	1	220.784465414	226.673385560	895.9	1672.0	20201023_000602.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D2\04\20201023_000602.WAV	mm
37	Spectrogram 1	1	237.011712040	242.704334848	924.2	1622.6	20201023_000602.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D2\04\20201023_000602.WAV	mm
42	Spectrogram 1	1	252.257471974	258.408121905	917.1	1650.8	20201023_000602.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D2\04\20201023_000602.WAV	mm
55	Spectrogram 1	1	286.488241041	292.826919547	888.9	1756.6	20201023_000602.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D2\04\20201023_000602.WAV	mm
7	Spectrogram 1	1	81.767886043	82.945670072	1354.5	1453.3	20201023_000602.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D2\04\20201023_000602.WAV	sc
10	Spectrogram 1	1	119.440574782	121.272683272	1326.3	1481.5	20201023_000602.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D2\04\20201023_000602.WAV	sc
13	Spectrogram 1	1	133.573983133	134.948064501	1291.0	1446.2	20201023_000602.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D2\04\20201023_000602.WAV	sc
14	Spectrogram 1	1	144.370336735	145.875282995	1262.8	1418.0	20201023_000602.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D2\04\20201023_000602.WAV	sc
15	Spectrogram 1	1	150.324689328	151.960500479	1340.4	1467.4	20201023_000602.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 3 (Deployed - October to December)\D2\04\20201023_000602.WAV	sc
