Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	Label
1	Spectrogram 1	1	3.119588091	4.230674260	1191.0	1494.4	20200928_042909.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200928_042909.WAV	sc
2	Spectrogram 1	1	0.598277168	2.564045006	1247.2	1618.0	20200928_042909.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200928_042909.WAV	mm
3	Spectrogram 1	1	0.000000000	0.427340834	1224.7	1460.7	20200928_042909.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200928_042909.WAV	sc
4	Spectrogram 1	1	7.315980173	8.066387282	1236.0	1483.1	20200928_042909.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200928_042909.WAV	sc
5	Spectrogram 1	1	8.308127764	9.281748011	1213.5	1494.4	20200928_042909.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200928_042909.WAV	sc
6	Spectrogram 1	1	9.426177490	10.211834055	1224.7	1483.1	20200928_042909.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200928_042909.WAV	sc
7	Spectrogram 1	1	10.211834055	14.804903203	921.3	2595.5	20200928_042909.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200928_042909.WAV	mm
8	Spectrogram 1	1	16.466869013	17.041002657	1236.0	1438.2	20200928_042909.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200928_042909.WAV	sc
9	Spectrogram 1	1	17.433830939	18.098617263	1179.8	1404.5	20200928_042909.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200928_042909.WAV	sc
10	Spectrogram 1	1	18.551880666	19.277102110	1224.7	1438.2	20200928_042909.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200928_042909.WAV	sc
11	Spectrogram 1	1	19.911670874	20.455586957	1247.2	1449.4	20200928_042909.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200928_042909.WAV	sc
12	Spectrogram 1	1	20.576457198	21.936247406	1382.0	1618.0	20200928_042909.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200928_042909.WAV	mm
13	Spectrogram 1	1	22.872991772	23.567995656	1202.2	1427.0	20200928_042909.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200928_042909.WAV	sc
14	Spectrogram 1	1	24.595392702	25.260179026	1179.8	1438.2	20200928_042909.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200928_042909.WAV	sc
15	Spectrogram 1	1	25.864530230	26.891927276	1213.5	1516.9	20200928_042909.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D8\16\20200928_042909.WAV	sc
