Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	Label
1	Spectrogram 1	1	0.000000000	1.839077763	1246.6	1505.4	20200926_033839.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200926_033839.WAV	sc
2	Spectrogram 1	1	1.951674361	4.015945320	1211.3	1517.1	20200926_033839.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200926_033839.WAV	sc
3	Spectrogram 1	1	4.053477519	5.216975696	1293.7	1470.1	20200926_033839.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200926_033839.WAV	sc
4	Spectrogram 1	1	4.916718102	10.584080189	870.3	4245.6	20200926_033839.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200926_033839.WAV	mm
5	Spectrogram 1	1	16.462497641	17.625995818	1187.8	1528.9	20200926_033839.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200926_033839.WAV	sc
6	Spectrogram 1	1	17.701060216	19.540137980	1164.3	1517.1	20200926_033839.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200926_033839.WAV	sc
7	Spectrogram 1	1	19.727798976	20.553507359	1164.3	1493.6	20200926_033839.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200926_033839.WAV	sc
8	Spectrogram 1	1	20.478442961	27.121642228	846.8	4222.1	20200926_033839.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200926_033839.WAV	mm
9	Spectrogram 1	1	29.323474955	32.513711891	1258.4	1493.6	20200926_033839.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200926_033839.WAV	sc
10	Spectrogram 1	1	34.090064260	35.140965839	1223.1	1505.4	20200926_033839.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200926_033839.WAV	sc
11	Spectrogram 1	1	35.140965839	36.867447004	1152.5	1481.8	20200926_033839.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200926_033839.WAV	sc
12	Spectrogram 1	1	36.829914805	38.218606177	1105.5	1446.6	20200926_033839.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200926_033839.WAV	sc
13	Spectrogram 1	1	37.918348583	39.269507756	1223.1	1470.1	20200926_033839.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200926_033839.WAV	sc
14	Spectrogram 1	1	38.781589166	44.111161460	893.8	4057.4	20200926_033839.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200926_033839.WAV	mm
15	Spectrogram 1	1	45.537385031	47.076205200	1199.6	1505.4	20200926_033839.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D9\17\20200926_033839.WAV	sc
