Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	Label
1	Spectrogram 1	1	2.185807835	5.305395926	1237.1	1556.7	20200927_010709.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D7\14\20200927_010709.WAV	mm
2	Spectrogram 1	1	11.159965356	14.706894281	1175.3	1618.6	20200927_010709.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D7\14\20200927_010709.WAV	mm
3	Spectrogram 1	1	34.566543548	37.429727138	1092.8	1597.9	20200927_010709.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D7\14\20200927_010709.WAV	mm
4	Spectrogram 1	1	56.038144357	59.307301740	1113.4	1567.0	20200927_010709.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D7\14\20200927_010709.WAV	mm
5	Spectrogram 1	1	63.376182700	65.745976746	1092.8	1536.1	20200927_010709.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D7\14\20200927_010709.WAV	mm
6	Spectrogram 1	1	84.102025456	87.443898124	938.1	1608.2	20200927_010709.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D7\14\20200927_010709.WAV	mm
7	Spectrogram 1	1	94.807399630	95.747549465	1175.3	1546.4	20200927_010709.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D7\14\20200927_010709.WAV	bird
8	Spectrogram 1	1	102.841407315	104.315733194	1175.3	1597.9	20200927_010709.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D7\14\20200927_010709.WAV	bird
9	Spectrogram 1	1	104.785808112	107.753506016	1030.9	1628.9	20200927_010709.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D7\14\20200927_010709.WAV	mm
10	Spectrogram 1	1	108.074011642	108.800491061	1185.6	1505.2	20200927_010709.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D7\14\20200927_010709.WAV	bird
11	Spectrogram 1	1	114.176842038	114.967422581	1299.0	1484.5	20200927_010709.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D7\14\20200927_010709.WAV	sc
12	Spectrogram 1	1	117.595568712	118.322048131	1309.3	1525.8	20200927_010709.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D7\14\20200927_010709.WAV	sc
13	Spectrogram 1	1	121.890344097	122.424520140	1257.7	1463.9	20200927_010709.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D7\14\20200927_010709.WAV	sc
14	Spectrogram 1	1	125.604901757	130.241549809	958.8	1732.0	20200927_010709.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D7\14\20200927_010709.WAV	mm
15	Spectrogram 1	1	134.383893964	135.195841549	1226.8	1484.5	20200927_010709.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D7\14\20200927_010709.WAV	sc
16	Spectrogram 1	1	141.337336169	142.854396131	1237.1	1525.8	20200927_010709.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D7\14\20200927_010709.WAV	bird
17	Spectrogram 1	1	144.756062844	149.649115397	938.1	1649.5	20200927_010709.WAV	D:\Fauna & Flora International\VietnamAudioStorage - Root\Trung Khanh\2020 Survey\Raw Audio Files\Phase 2 (Deployed - September to October)\D7\14\20200927_010709.WAV	mm
